1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
1,1,0,0,1,0.0,0,0,0,0,0
5,5,0,0,1,66.26,0,0,0,0,0
